,language_score
148,0.9999967279681928
149,0.9999960501035856
150,0.9999954815288
151,0.7142824343691148
152,0.9999955121937238
153,0.9999942674085024
154,0.9999967087238164
155,0.9999951405762876
156,0.9999961872722672
157,0.9999979458391508
158,0.9999978444704604
159,0.9999954830836992
160,0.99999732727452
161,0.9999976051758572
162,0.9999965237899158
163,0.9999955005662152
164,0.9999973072999232
165,0.9999974937271048
166,0.99999782840134
167,0.9999958426522864
168,0.9999973932846438
169,0.9999970316316128
170,0.9999975391226292
171,0.9999949465693476
172,0.9999947665242308
173,0.9999961777130244
174,0.9999974841228714
175,0.9999977704678114
176,0.999996698534373
177,0.999996740006234
178,0.9999972961821496
179,0.9999950718290084
180,0.9999986055396626
181,0.9999955999541862
182,0.9999976338604925
183,0.9999952796689068
184,0.999996074056308
185,0.999996539655536
186,0.999993600986133
187,0.9999971110731406
188,0.9999959795487746
189,0.9999985549289664
190,0.999997822070658
191,0.9999967007863928
192,0.9999984791113404
193,0.9999965502180987
194,0.8571408877651656
195,0.9999963094471448
196,0.9999982226283224
197,0.9999964616038188
198,0.9999967678214928
199,0.9999947750294084
200,0.9999983520116488
201,0.9999941225347472
202,0.9999963773780136
203,0.999994631403358
204,0.9999969882716556
205,0.9999963157421744
206,0.9999955029939244
207,0.9999939554565336
208,0.9999950271931684
209,0.9999975125284124
210,0.9999977454223128
211,0.9999965903185972
212,0.9999960324785334
213,0.999998426484844
214,0.9999949906041244
215,0.9999969544760752
216,0.7142834781727776
217,0.9999962060801748
218,0.9999980222266516
219,0.9999967447395012
220,0.9999950057233136
221,0.9999978594558596
222,0.9999982175643513
223,0.999996608825446
224,0.9999953406365604
225,0.999997649229787
226,0.99999609940368
227,0.9999978688936646
228,0.9999967576939746
229,0.9999966011093544
230,0.9999969851118322
231,0.9999939143226348
232,0.9999976023842329
233,0.9999973705402952
234,0.9999957314805268
235,0.9999967867410038
236,0.9999956867071468
237,0.9999977623071448
238,0.9999965020671312
239,0.9999980329944196
240,0.9999956656438478
241,0.999997455267162
242,0.9999960762238584
243,0.9999974169704656
244,0.9999967091093422
245,0.9999962324927216
246,0.9999956041502418
247,0.9999955287937528
248,0.9999975345649372
249,0.9999976771547736
250,0.999997890081217
251,0.9999972465547242
252,0.9999953456465568
253,0.9999975137763
254,0.9999960981686098
255,0.9999983878954009
256,0.9999970802169118
257,0.9999983118387392
258,0.9999972201259826
259,0.9999957728760116
260,0.9999974961417156
261,0.9999962747530646
262,0.999996433780012
263,0.999997593416316
264,0.9999939681983976
265,0.9999977556743456
266,0.9999950653253492
267,0.999996544868843
268,0.9999961300676024
269,0.9999974576158835
270,0.9999955477934226
271,0.9999960427920168
272,0.9999961080424652
273,0.9999972030337788
274,0.9999954710235612
275,0.9999952286344692
276,0.9999974988204684
277,0.9999974242500612
278,0.9999961364471468
279,0.9999968907328136
280,0.9999980773481908
281,0.9999965763701694
282,0.9999960325158844
283,0.9999978941856992
284,0.9999969291797352
285,0.9999970956517652
286,0.9999974807330037
287,0.999996334578124
288,0.9999976151901884
289,0.9999976057873456
290,0.9999968608002736
291,0.9999957434590072
292,0.9999987910032416
293,0.9999976449410056
294,0.9999969265184332
295,0.9999965221367362
296,0.999996397099146
297,0.999995538410241
298,0.9999969350818116
299,0.9999985028085712
300,0.9999960607906616
301,0.9999967097550468
302,0.999997047431256
303,0.9999953192325662
304,0.99999668164155
305,0.9999980516261062
306,0.9999960518439536
307,0.9999982053405804
308,0.9999984687610493
309,0.9999970126297982
310,0.9999955605183366
311,0.9999964558581744
312,0.9999986874682848
313,0.9999943930145686
314,0.999997707850344
315,0.9999969284633206
316,0.999995914317356
317,0.999995552174756
318,0.9999957643984972
319,0.9999966507217924
320,0.9999976095025548
321,0.9999982779912864
322,0.9999967915673712
323,0.9999978038781436
324,0.9999973162271164
325,0.9999970811554478
326,0.9999977187909636
327,0.9999979016445932
328,0.9999976664129896
329,0.999997219638504
330,0.9999978514860808
331,0.99999672588644
332,0.9999978514429678
333,0.9999983510051292
334,0.9999966314255582
335,0.99999895021636
336,0.999995618671694
337,0.9999969938935508
338,0.9999965965631292
339,0.9999970995743748
340,0.9999978140911412
341,0.9999979336283656
342,0.9999949399658344
343,0.999996791804861
344,0.999997365428964
345,0.9999977008356866
346,0.9999952562794364
347,0.9999970009090317
348,0.9999980606304504
349,0.9999943209911516
350,0.9999958527697465
351,0.9999984368269283
352,0.9999981828578176
353,0.99999709969323
354,0.9999947907169096
355,0.9999979479885314
356,0.999997251917911
357,0.9999976328959904
358,0.9999975139338688
359,0.9999986409612394
360,0.9999982070495944
361,0.9999978878641642
362,0.999993130412944
363,0.9999983688917649
364,0.9999972885724416
365,0.9999952414787898
366,0.9999985326576706
367,0.9999973297367294
368,0.999994303034102
369,0.9999981166659996
370,0.9999993175445212
371,0.9999964394769764
372,0.9999971106020372
373,0.9999974713297634
374,0.9999963197261758
375,0.9999986907964292
376,0.999998371234564
377,0.999997266145439
378,0.9999956924270548
379,0.9999959694996848
380,0.999995992670295
381,0.9999985242100634
382,0.9999988998900446
383,0.9999971569686332
384,0.9999953142748248
385,0.9999962126717716
386,0.999995770926532
387,0.9999961915387428
388,0.9999969467755284
389,0.9999967284955208
390,0.9999958761793823
391,0.9999974747451112
392,0.9999980293491432
393,0.9999969972860449
394,0.999997976175259
395,0.9999974366645203
396,0.9999978303201584
397,0.9999993195578588
398,0.9999968001816296
399,0.9999954309334498
400,0.9999960826536354
401,0.9999979552043634
402,0.999995762909964
403,0.9999957549961908
404,0.9999970679291672
405,0.9999966110944498
406,0.9999974124420468
407,0.9999987946826786
408,0.9999958997357928
409,0.9999964278166944
410,0.9999970225720676
411,0.9999982041936122
412,0.999997376626166
413,0.999995753279554
414,0.9999979061353138
415,0.9999972619232396
416,0.9999959346655836
417,0.999998660443842
418,0.9999973129981764
419,0.9999961656890272
420,0.9999980470015628
421,0.9999957973637555
422,0.9999966912457848
423,0.9999974844422448
424,0.9999970697582437
425,0.999998461325964
426,0.999997641023438
427,0.9999979504443648
428,0.9999947017492276
429,0.9999962820943348
430,0.9999975914813404
431,0.9999953950821594
432,0.9999972290072237
433,0.9999969900322386
434,0.9999994415212587
435,0.9999981805011262
436,0.9999955150899396
437,0.999997090234457
438,0.8571428080434619
439,0.9999975797203324
440,0.9999983497094476
441,0.9999949467283472
442,0.9999968734737384
443,0.9999981400032084
444,0.9999970343586962
445,0.9999940686329516
446,0.9999984527828067
447,0.9999976982716684
448,0.9999970778986776
449,0.9999965529073944
450,0.9999964804610202
451,0.9999956281342726
452,0.9999961755017244
453,0.9999957574580572
454,0.9999956490760183
455,0.999996486408
456,0.9999957161892412
457,0.9999976317536556
458,0.9999968726191762
459,0.9999968774075366
460,0.9999961396561116
461,0.9999968772788173
462,0.9999969956677652
463,0.999997286858182
464,0.999997078152961
465,0.9999989168281624
466,0.999996486298357
467,0.9999963881163554
468,0.9999951052136296
469,0.9999965756577768
470,0.9999968801201232
471,0.9999957707964092
472,0.9999948504179826
473,0.9999971586820238
474,0.9999968622953138
475,0.9999968750310482
476,0.8571395543146133
477,0.9999972204722468
478,0.9999988347721296
479,0.9999967407765428
480,0.999995020610626
481,0.9999952079220392
482,0.9999980333391102
483,0.9999962293731884
484,0.9999941544364828
485,0.999996459226411
486,0.9999963570733418
487,0.9999980141238098
488,0.9999960612661316
489,0.9999957106376696
490,0.857139169555005
491,0.9999992316033892
492,0.9999970610255532
493,0.9999969171203048
494,0.9999969275244076
495,0.9999990506156248
496,0.9999964927159029
497,0.9999963228442128
498,0.9999982265449824
499,0.999994975054744
500,0.9999969318928784
501,0.9999946004768072
502,0.7142834877226493
503,0.9999961454449277
504,0.999995281407819
505,0.9999967493064846
506,0.9999973272183292
507,0.9999956955876994
508,0.99999856972628
509,0.9999983415384324
510,0.9999946375332532
511,0.9999947237112344
512,0.9999975750894814
513,0.999996312015442
514,0.9999957859987156
515,0.999998530837037
516,0.999995920084548
517,0.9999956300221002
518,0.9999965327408528
519,0.999995770404857
520,0.9999977248353716
521,0.9999972721114516
522,0.999998394311799
523,0.9999985652755196
524,0.9999963210130364
525,0.7142829810300119
526,0.9999964342103488
527,0.9999938081688236
528,0.9999973551788826
529,0.99999664823256
530,0.999995661975402
531,0.9999969462719906
532,0.9999981129993104
533,0.999996416862434
534,0.9999978469745394
535,0.9999968127095784
536,0.999996781159868
537,0.9999976506506548
538,0.999996781159868
539,0.9999960342170452
540,0.9999973656489304
541,0.999996999028693
542,0.999996093000466
543,0.9999965343795424
544,0.9999985827134256
545,0.999998043238487
546,0.999997488066828
547,0.9999959109807324
548,0.9999974765849946
549,0.9999966954404798
550,0.9999967201986162
551,0.9999987886984484
552,0.9999959087686776
553,0.9999975045089566
554,0.9999975403765144
555,0.8571414532065731
556,0.999997141432856
557,0.9999960586771648
558,0.9999969387798724
559,0.9999973210883256
560,0.9999984879364224
561,0.9999976581139932
562,0.9999964487877818
563,0.999997326886249
564,0.9999961256413988
565,0.9999977223120704
566,0.9999957347513498
567,0.9999973629856604
568,0.9999972204268658
569,0.9999974287078746
570,0.9999981752956932
571,0.9999954459843494
572,0.99999742969617
573,0.9999962761481772
574,0.9999959640940718
575,0.9999961525673744
576,0.9999979562557332
577,0.9999945408541296
578,0.999996990294414
579,0.9999973922850028
580,0.999997639026288
581,0.9999973417872308
582,0.999994832059426
583,0.9999966126471626
584,0.9999953838857124
585,0.9999969791504192
586,0.9999992763497788
587,0.9999970350397164
588,0.999997383191162
589,0.9999949613551676
590,0.9999966526674716
591,0.9999966826021004
592,0.9999979885876052
593,0.9999969678437858
594,0.9999962454370036
595,0.9999983141410524
596,0.999993941546488
597,0.9999947469346004
598,0.9999972874141004
599,0.9999975613914208
600,0.9999939443630042
601,0.9999952221393208
602,0.9999938459380002
603,0.9999962373521324
604,0.9999948393782097
605,0.8571424137582261
606,0.9999974662094736
607,0.9999952729668964
608,0.9999958378251584
609,0.9999958969471108
610,0.9999962532790688
611,0.9999966463684208
612,0.9999971843193934
613,0.9999950689993312
614,0.9999954731979996
615,0.999995622949172
616,0.9999972940539956
617,0.9999976668149092
618,0.999996697186058
619,0.9999961636042606
620,0.9999954881697756
621,0.9999970758065692
622,0.999994160238275
623,0.999996710321801
624,0.9999970442836288
625,0.9999946714000412
626,0.9999951457118098
627,0.9999966646416064
628,0.9999974046791256
629,0.999997604141786
630,0.9999972022623238
631,0.9999970338950508
632,0.9999975854321812
633,0.9999965846926938
634,0.9999982202963824
635,0.999997014722016
636,0.9999977564137652
637,0.9999964380953156
638,0.9999955229601736
639,0.9999960180981484
640,0.9999977626664824
641,0.9999989383972292
642,0.999997450551049
643,0.9999981845820388
644,0.9999954863551352
645,0.9999962503425806
646,0.9999981437433118
647,0.9999961803108136
648,0.9999968907282896
649,0.9999945612876852
650,0.9999956290751224
651,0.999996592896622
652,0.999997246820774
653,0.9999966164299444
654,0.9999959480693542
655,0.9999975022986596
656,0.9999967547412372
657,0.9999979431610124
658,0.999997021443208
659,0.999997364075266
660,0.9999951858321888
661,0.9999983046220235
662,0.9999988935690444
663,0.9999979702011748
664,0.9999973587345308
665,0.999995508713496
666,0.9999958320891466
667,0.9999947620835145
668,0.9999952911929672
669,0.9999969360736928
670,0.9999970985243342
671,0.9999979679668574
672,0.9999964796369388
673,0.9999965108804918
674,0.9999963156994844
675,0.9999978471985916
676,0.9999957688792936
677,0.9999955915743094
678,0.9999961283323822
679,0.9999957638992352
680,0.9999975650678554
681,0.8571402699599404
682,0.9999969909433524
683,0.9999986135132573
684,0.9999958365446724
685,0.999998651641734
686,0.9999967516098954
687,0.999997572610413
688,0.9999984128110136
689,0.999996633910788
690,0.9999970399698006
691,0.9999975810695996
692,0.999996761343089
693,0.9999959195527858
694,0.9999956513443532
695,0.999995945780326
696,0.9999970206781894
697,0.9999976858655688
698,0.999997554726741
699,0.9999962302687716
700,0.9999965593802788
701,0.9999965556217864
702,0.9999968252211636
703,0.9999978267795852
704,0.9999966419183356
705,0.9999962021020564
706,0.9999977568969436
707,0.9999971134198322
708,0.9999966411835204
709,0.9999966579086268
710,0.9999974825685904
711,0.99999610381985
712,0.999997402691351
713,0.9999952767351952
714,0.9999975175099453
715,0.9999968676554828
716,0.9999973883274148
717,0.9999975456460884
718,0.999996587355106
719,0.9999952600348552
720,0.999995934701815
721,0.9999951055115288
722,0.9999976193812457
723,0.999994071138444
724,0.9999963466865852
725,0.9999968453134898
726,0.9999959730366876
727,0.9999963329097672
728,0.9999991581293954
729,0.9999983052009264
730,0.9999968762395997
731,0.999997903070097
732,0.9999964698974924
733,0.9999966496601204
734,0.9999948000923652
735,0.999997527328918
736,0.9999971520871442
737,0.9999983151281872
738,0.9999970032087382
739,0.9999949869272572
740,0.9999969619124875
741,0.9999979761815554
742,0.9999976679963808
743,0.9999965206937612
744,0.9999974774787094
745,0.9999959104648988
746,0.9999958114810068
747,0.9999948918264344
748,0.9999975281775688
749,0.9999976937198062
750,0.9999972194310224
751,0.9999963041583476
752,0.99999517066008
753,0.9999969165413604
754,0.9999959274997376
755,0.9999962674917752
756,0.9999960348581164
757,0.9999988109510716
758,0.9999981921587242
759,0.9999947566703802
760,0.9999964576802984
761,0.9999977705205834
762,0.9999947417593592
763,0.9999982806062888
764,0.9999991979209704
765,0.99999734794993
766,0.9999972812460816
767,0.9999966951012678
768,0.9999983635331332
769,0.9999980848603452
770,0.99999949927735
771,0.9999977066591638
772,0.9999946519083498
773,0.9999962339549504
774,0.9999987650026644
775,0.9999973148456132
776,0.9999979532139288
777,0.9999976064578622
778,0.9999983185392888
779,0.999999154900965
780,0.9999960718035126
781,0.9999959195076796
782,0.9999957805250316
783,0.9999946714258072
784,0.9999947956898538
785,0.9999975505010784
786,0.9999974020979968
787,0.999995243904781
788,0.9999970021291006
789,0.999998844614918
790,0.999997972002854
791,0.9999956108177506
792,0.9999988001309597
793,0.9999975840714782
794,0.9999979645479812
795,0.999996199845272
796,0.9999960094898
797,0.999996253178775
798,0.999998506849826
799,0.99999643476884
800,0.9999982980741152
801,0.9999961249326214
802,0.9999981136499564
803,0.9999963200448106
804,0.9999979747882212
805,0.9999950560554896
806,0.9999962649968628
807,0.99999876232307
808,0.9999976377496944
809,0.9999948109254956
810,0.999995294131886
811,0.9999977454916894
812,0.9999988220322996
813,0.99999733642587
814,0.9999954326342496
815,0.9999962669033136
816,0.9999966980738384
817,0.9999962071121448
818,0.9999976569550668
819,0.999996896131519
820,0.9999960637070776
821,0.9999948680192938
822,0.9999979624201948
823,0.9999944598408308
824,0.9999972182661356
825,0.9999964791494568
826,0.9999961458814784
827,0.9999956428344072
828,0.999998013365833
829,0.9999945516203548
830,0.9999978677092234
831,0.9999964815815088
832,0.9999965514904804
833,0.9999966995753156
834,0.9999964030628664
835,0.9999961029226136
836,0.9999982856701548
837,0.9999964543902548
838,0.9999959134028484
839,0.7142825602466609
840,0.9999966373693068
841,0.9999949619710342
842,0.9999964398505936
843,0.9999988733245122
844,0.9999966256832544
845,0.9999965891494776
846,0.9999951976192768
847,0.9999973645444424
848,0.9999976289677937
849,0.9999964222119424
850,0.999995515293022
851,0.9999975084607228
852,0.999996486318438
853,0.9999963058206462
854,0.9999979094042964
855,0.9999970476826112
856,0.9999976267667572
857,0.9999955783297576
858,0.9999966250527148
859,0.9999964521014748
860,0.9999952963146952
861,0.9999963389672964
862,0.999997200250639
863,0.9999965464152956
864,0.9999954100293484
865,0.9999979939015594
866,0.9999960032948249
867,0.9999970961874608
868,0.9999971734029264
869,0.9999956092890554
870,0.999997924998337
871,0.999997352165834
872,0.999996605377136
873,0.9999960159615564
874,0.9999970929292028
875,0.999998107608068
876,0.9999983354503827
877,0.99999584982996
878,0.9999981787566344
879,0.9999955471410744
880,0.9999976660976856
881,0.9999975253183552
882,0.9999967914786404
883,0.9999954059652176
884,0.9999984338472118
885,0.9999964515941726
886,0.999996265627198
887,0.9999967994797672
888,0.9999945884775816
889,0.9999983621700952
890,0.99999732484096
891,0.999996987717015
892,0.9999968214153744
893,0.9999950389426392
894,0.9999961620935752
895,0.9999965259457674
896,0.9999961632573836
897,0.9999966561145676
898,0.9999963027923284
899,0.9999948279450792
900,0.9999967843583903
901,0.9999962291844452
902,0.9999958991908352
903,0.9999975356901964
904,0.9999953013545824
905,0.9999968370601332
906,0.9999983688725024
907,0.9999967636557516
908,0.9999970328502448
909,0.9999971646742084
910,0.9999979047949432
911,0.999996401995558
912,0.9999982206296852
913,0.9999980005495108
914,0.9999975366662898
915,0.9999955992907166
916,0.9999966961957648
917,0.9999974222272796
918,0.9999965405042897
919,0.999997329727583
920,0.9999964552932468
921,0.9999971634776434
922,0.999995769963368
923,0.9999969538979194
924,0.9999964525299614
925,0.9999948386420332
926,0.999997369879623
927,0.999996558428798
928,0.9999954614350272
929,0.999992854711916
930,0.9999978283007204
931,0.999995711100974
932,0.9999950694301754
933,0.9999980646673268
934,0.99999616108518
935,0.9999969273644118
936,0.9999991324147232
937,0.999994666525414
938,0.9999973010592662
939,0.9999940800995878
940,0.9999975296862248
941,0.9999962262307664
942,0.9999966413338082
943,0.9999964663760266
944,0.9999962768619984
945,0.9999973848935924
946,0.9999937422725698
947,0.9999956516628796
948,0.9999960869899112
949,0.9999974988359828
950,0.999998437485883
951,0.999996058866289
952,0.999996773980354
953,0.9999960707080592
954,0.9999949492448328
955,0.9999948279307016
956,0.999995397800264
957,0.9999963763089398
958,0.9999973995628492
959,0.9999954152182188
960,0.9999957375716172
961,0.9999969586787854
962,0.9999953599774096
963,0.9999961274238394
964,0.9999974241867478
965,0.9999976179345336
966,0.9999976233303108
967,0.9999969101900704
968,0.999997740763052
969,0.9999966547541091
970,0.9999963237603458
971,0.9999974494778314
972,0.8571408365271047
973,0.9999994889141436
974,0.9999966573348216
975,0.9999945023099116
976,0.9999977052068962
977,0.9999985593847522
978,0.9999972813646798
979,0.9999969273175572
980,0.999996944768868
981,0.9999987335355742
982,0.9999961233111856
983,0.9999951475853556
984,0.9999967948096368
985,0.9999978008736284
986,0.9999974305186992
987,0.999998170115388
988,0.9999962725614316
989,0.9999964139752968
990,0.9999960343341998
991,0.999998086157007
992,0.9999975501898348
993,0.9999983709140648
994,0.99999819141516
995,0.9999965645737494
996,0.9999953036573196
997,0.9999949524325252
998,0.999994504563151
999,0.9999954172498058
1000,0.9999980784683592
1001,0.99999680332254
1002,0.9999974743040778
1003,0.9999966199479988
1004,0.9999985437411965
1005,0.9999971627011336
1006,0.9999990422415408
1007,0.999997595183996
1008,0.9999982803989342
1009,0.9999971296287056
1010,0.9999953800383692
1011,0.9999949161602792
1012,0.9999969313980644
1013,0.999993387658994
1014,0.9999973972791067
1015,0.9999950653801536
1016,0.9999970676707436
1017,0.999998057965074
1018,0.9999985065531838
1019,0.999996536787246
1020,0.999997607027878
1021,0.9999973390282728
1022,0.9999965394637887
1023,0.99999481212041
1024,0.999997734983613
1025,0.9999974064748188
1026,0.9999960827425848
1027,0.9999969923748746
1028,0.9999981768706366
1029,0.9999976139664124
1030,0.9999957777120808
1031,0.9999975074950276
1032,0.9999964088462836
1033,0.9999959989044576
1034,0.9999960668814988
1035,0.9999976240398784
1036,0.9999963867941258
1037,0.999997327665308
1038,0.9999941531078532
1039,0.9999964716032704
1040,0.99999736224604
1041,0.9999969146541412
1042,0.9999960406870698
1043,0.9999944944114196
1044,0.999998648002813
1045,0.9999960334509268
1046,0.9999979012101918
1047,0.9999953403082188
1048,0.9999980466864312
1049,0.999997151751981
1050,0.9999969024762762
1051,0.999995838532316
1052,0.9999963373288148
1053,0.9999977504840012
1054,0.7142833337431642
1055,0.9999965070751508
1056,0.9999968513924096
1057,0.9999980242977256
1058,0.9999961250512204
1059,0.9999979901858984
1060,0.9999968455098804
1061,0.999994393358974
1062,0.9999969286691726
1063,0.9999958735354508
1064,0.9999980495014776
1065,0.9999970931690692
1066,0.9999962908102508
1067,0.9999966683738684
1068,0.999997160866074
1069,0.9999947470513676
1070,0.9999952604968656
1071,0.9999970988079948
1072,0.9999930878981996
1073,0.9999961597429252
1074,0.9999955934363968
1075,0.999997831830134
1076,0.9999962346608992
1077,0.9999958107307844
1078,0.9999970017993683
1079,0.999996305339592
1080,0.9999976742794596
1081,0.9999947189829066
1082,0.9999979621299993
1083,0.999995885395813
1084,0.9999974183449856
1085,0.999997398483544
1086,0.99999666120247
1087,0.9999961744361364
1088,0.9999982430280604
1089,0.9999977450759364
1090,0.999998148336478
1091,0.9999973971304976
1092,0.999994824826524
1093,0.9999962517865058
1094,0.9999959700167778
1095,0.999997703222149
1096,0.9999949329956744
1097,0.999996854803182
1098,0.9999967807032122
1099,0.9999953790469744
1100,0.9999973795215514
1101,0.999997074026687
1102,0.9999973661666068
1103,0.9999954900273528
1104,0.9999969192960968
1105,0.9999966023095196
1106,0.9999954969448416
1107,0.9999966157454434
1108,0.9999975645967064
1109,0.9999967541893406
1110,0.9999976662468496
1111,0.9999972900160272
1112,0.9999948643197905
1113,0.99999855162285
1114,0.99999689814309
1115,0.999995651119148
1116,0.9999949400719664
1117,0.9999979253308128
1118,0.9999961654292376
1119,0.9999984951105084
1120,0.999996449213348
1121,0.9999981652711278
1122,0.999997206432022
1123,0.9999971729336974
1124,0.9999947434787776
1125,0.9999957092437962
1126,0.9999973998408844
1127,0.9999969413370068
1128,0.9999977049970056
1129,0.9999973345870742
1130,0.9999964407226412
1131,0.9999977297423436
1132,0.9999962700758578
1133,0.9999958122652232
1134,0.9999979380103255
1135,0.9999966957587664
1136,0.9999985300794526
1137,0.9999974084904966
1138,0.9999968231115148
1139,0.9999954695543424
1140,0.999998467021044
1141,0.9999964452555884
1142,0.9999942319328924
1143,0.9999964635856332
1144,0.9999973894917096
1145,0.999998266758334
1146,0.9999962296384356
1147,0.9999969284619226
1148,0.999997711892664
1149,0.9999950709199116
1150,0.9999965041121056
1151,0.999998452841961
1152,0.9999953854868656
1153,0.9999968712799692
1154,0.9999988638315856
1155,0.9999954255936851
1156,0.999998480599222
1157,0.9999953508682424
1158,0.9999974862319304
1159,0.999997603046296
1160,0.9999957380208676
1161,0.9999948004962
1162,0.9999957813591634
1163,0.999995690199778
1164,0.9999986972217474
1165,0.9999965309019898
1166,0.9999987658887732
1167,0.9999962639351
1168,0.9999963985489696
1169,0.9999976108847932
1170,0.9999965772615536
1171,0.8571408652374546
1172,0.99999533322116
1173,0.999995265850412
1174,0.9999978378242894
1175,0.99999823421584
1176,0.9999957484173074
1177,0.999995956232428
1178,0.99999643874722
1179,0.999994512134462
1180,0.9999973800952402
1181,0.9999953081307642
1182,0.999997350030952
1183,0.9999974516628676
1184,0.9999953491855262
1185,0.999995678388529
1186,0.999994889857283
1187,0.9999965793255596
1188,0.999997960887674
1189,0.9999958135399892
1190,0.999997889070733
1191,0.999995770337566
1192,0.9999954726934922
1193,0.9999953102688104
1194,0.99999867931333
1195,0.999996032471355
1196,0.9999976986503823
1197,0.9999972254640964
1198,0.9999971545020454
1199,0.9999962265914826
1200,0.9999965960199532
1201,0.99999828401422
1202,0.999993244328246
1203,0.9999961691944482
1204,0.9999966081256196
1205,0.9999951348129372
1206,0.9999962776258432
1207,0.999995874457018
1208,0.99999693263227
1209,0.9999970629650748
1210,0.9999959535539452
1211,0.9999980014969612
1212,0.999998787573902
1213,0.9999979210029512
1214,0.9999981484310048
1215,0.9999971581811312
1216,0.9999976627016532
1217,0.9999952461832728
1218,0.9999973711280276
1219,0.9999968046994232
1220,0.9999965621542012
1221,0.9999980742968338
1222,0.9999968553542103
1223,0.999997076785539
1224,0.9999962912412192
1225,0.9999950658928928
1226,0.9999992622627382
1227,0.9999988185478982
1228,0.9999956350135312
1229,0.9999970974368796
1230,0.9999966115127086
1231,0.9999966842778292
1232,0.9999956504474028
1233,0.9999971593915168
1234,0.9999981888560344
1235,0.9999974477216856
1236,0.9999971092249248
1237,0.9999976138429976
1238,0.9999972352649178
1239,0.9999971646087944
1240,0.9999965959027608
1241,0.9999981556361548
1242,0.999996708689589
1243,0.999997799282248
1244,0.9999967916814272
1245,0.9999958171332546
1246,0.9999977065836818
1247,0.999997517731302
1248,0.9999980578538192
1249,0.9999963672120528
1250,0.9999953564475936
1251,0.9999963502315132
1252,0.9999969585199472
1253,0.9999963455841464
1254,0.9999977786875924
1255,0.999998180991303
1256,0.999998571088856
1257,0.5714272859925147
1258,0.999996924696101
1259,0.9999962039110166
1260,0.9999976627403548
1261,0.9999966713300698
1262,0.999996140153614
1263,0.9999964614389472
1264,0.9999965627160792
1265,0.9999969256533994
1266,0.9999971501603844
1267,0.9999968530419256
1268,0.9999952748314992
1269,0.9999937652710555
